Site,Sample,Aperture
JW1864,2973,19.01
JW1864,2973,20.88
JW1864,2973,23.36
JW1864,2973,22.56
JW1864,2973,18.74
JW1864,2973,21.89
JW1864,2973,20.49
JW1864,2973,21.5
JW1864,2973,21.3
JW1864,2973,20.68
JW1864,2973,18.06
JW1864,2973,23.39
JW1864,2973,19.48
JW1864,2973,20.62
JW1864,2973,19.92
JW1864,2973,20.03
JW1864,2973,19.71
JW1864,2973,19.37
JW1864,2973,20.63
JW1864,2973,22.23
JW1864,2973,20.44
JW1864,2973,20.88
JW1864,2973,19.67
JW1864,2973,19.59
JW1864,2973,20.98
JW1864,2973,20.16
JW1864,2973,22.05
JW1864,2973,19.26
JW1864,2973,20.59
JW1864,2973,19.07
JW1864,2973,19.71
JW1864,2973,19.49
JW1864,2973,20.86
JW1864,2974,21.75
JW1864,2974,20.75
JW1864,2974,22.04
JW1864,2974,20.93
JW1864,2974,19.58
JW1864,2974,20.66
JW1864,2974,21.27
JW1864,2974,21.52
JW1864,2974,23.67
JW1864,2974,19.23
JW1864,2974,19.43
JW1864,2974,20.24
JW1864,2974,21.57
JW1864,2974,21.35
JW1864,2974,18.31
JW1864,2974,19.84
JW1864,2974,21.2
JW1864,2974,18.6
JW1864,2974,20.41
JW1864,2974,20.36
JW1864,2974,23.22
JW1864,2974,21.9
JW1864,2974,21.05
JW1864,2974,21.16
JW1864,2974,19.42
JW1864,2974,21.74
JW1864,2974,19.6
JW1864,2974,22.86
JW1864,2974,20.87
JW1864,2974,21.35
JW1864,2974,21.03
JW1864,2974,22.57
JW1864,2974,20.07
JW1864,2974,18.32
JW1864,2974,22.94
JW1864,2974,23.6
JW1864,2974,20.27
JW1864,2974,18.1
JW1864,2974,20.46
JW1864,2974,20.21
JW1864,2974,21.31
JW1864,2974,19.14
JW1864,2974,21.88
JW1864,2974,21.15
JW1864,2974,20.13
JW1864,2974,21.16
JW1864,2974,22.25
JW1864,2974,22.96
JW1864,2974,21.2
JW1864,2974,19.26
JW1864,2974,20.34
JW1864,2974,23.87
JW1864,2974,20.18
JW1864,2974,22.53
JW1864,2974,19.33
JW1864,2974,20.98
JW1864,2974,21.3
JW1864,2974,20.96
JW1864,2974,19.9
JW1864,2974,20.99
JW1864,2974,19.92
JW1864,2974,19.98
JW1864,2974,19.03
JW1864,2974,21.79
JW1864,2974,20.84
JW1864,2974,24.27
JW1864,2974,21.94
JW1864,2974,18.42
JW1864,2974,21.43
JW1864,2974,20.14
JW1864,2974,21.39
JW1864,2974,20.84
JW1864,2974,21.23
JW1864,2974,21.59
JW1864,2974,20.49
JW1864,2974,24.2
JW1864,2974,21.57
JW1864,2974,21.61
JW1864,2974,21.44
JW1864,2974,23.65
JW1864,2974,22.41
JW1864,2974,19.27
JW1864,2974,21.49
JW1864,2975,18.93
JW1864,2975,20.34
JW1864,2975,21.24
JW1864,2975,18.79
JW1864,2975,21.98
JW1864,2975,22.19
JW1864,2975,19.79
JW1864,2975,21.15
JW1864,2975,22.04
JW1864,2975,23.78
JW1864,2975,20.15
JW1864,2975,20.77
JW1864,2975,19.76
JW1864,2975,22.28
JW1864,2975,21.58
JW1864,2975,22.49
JW1864,2975,19.86
JW1864,2975,21.99
JW1864,2975,22.63
JW1864,2975,20.33
JW1864,2975,17.46
JW1864,2975,22.22
JW1864,2975,20.53
JW1864,2975,22.74
JW1864,2975,17.55
JW1864,2975,23.3
JW1864,2975,23
JW1864,2975,21.52
JW1864,2975,21.72
JW1864,2975,20.98
JW1864,2975,21.69
JW1864,2975,21
JW1864,2975,21.97
JW1864,2975,23.79
JW1864,2975,22.7
JW1864,2975,21.12
JW1864,2975,21.2
JW1864,2975,22.52
JW1864,2975,21.55
JW1864,2975,22.2
JW1864,2975,22.16
JW1864,2975,24.11
JW1864,2975,20.1
JW1864,2975,21.1
JW1864,2975,19.67
JW1864,2975,20.7
JW1864,2975,23.69
JW1864,2975,21.41
JW1864,2975,21.36
JW1864,2975,19.28
JW1864,2975,21.77
JW1864,2975,21.56
JW1864,2975,19.85
JW1864,2975,20.38
JW1864,2975,18.19
JW1864,2975,21.78
JW1864,2975,21.36
JW1864,2975,19.76
JW1864,2975,22.2
JW1864,2975,21.21
JW1864,2975,21.29
JW1864,2975,22.2
JW1864,2975,22.37
JW1864,2975,19.4
JW1864,2975,21.96
JW1864,2975,22.09
JW1864,2975,18.18
JW1864,2975,22.21
JW1864,2975,18.63
JW1864,2975,21.8
JW1864,2975,20.22
JW1864,2975,23.27
JW1864,2975,20.13
JW1864,2975,20.29
JW1864,2975,22.25
JW1864,2975,20.02
JW1864,2975,22.22
JW1864,2975,20.11
JW1864,2975,20.5
JW1864,2975,20.36
JW1864,2975,21.13
JW1864,2975,19.73
JW1864,2975,21.27
JW1864,2975,22.67
JW1864,2975,21.79
JW1864,2975,21.95
JW1864,2975,20.74
JW1864,2975,21.84
JW1864,2975,20
JW1864,2975,19.69
JW1864,2975,20.56
JW1864,2975,20.66
JW1864,2975,19.71
JW1864,2975,19.89
JW1864,2975,22.77
JW1864,2975,18.93
JW1864,2975,19.82
JW1864,2975,20.77
JW1864,2975,21.16
JW1864,2975,21.86
JW1864,2975,23.62
JW1864,2975,19.3
JW1864,2975,21.7
JW1864,2975,22.78
JW1864,2975,21.93
JW1864,2975,20.67
JW1864,2975,21.69
JW1864,2975,20.43
JW1864,2975,20.31
JW1864,2975,19.23
JW1864,2975,18.39
JW1864,2975,20.37
JW1864,2975,20.43
JW1864,2975,20.51
JW1864,2975,20.75
JW1864,2975,20.92
JW1864,2975,20.59
JW1864,2975,20.12
JW1864,2975,19.24
JW1864,2976,23.02
JW1864,2976,22.35
JW1864,2976,22.91
JW1864,2976,21.58
JW1864,2976,19.46
JW1864,2976,20.18
JW1864,2976,18.87
JW1864,2976,19.56
JW1864,2976,20.59
JW1864,2976,20.59
JW1864,2976,20.8
JW1864,2976,23.17
JW1864,2976,20.37
JW1864,2976,22.12
JW1864,2976,21.16
JW1864,2976,20.13
JW1864,2976,19.12
JW1864,2976,21.05
JW1864,2976,20.15
JW1864,2976,20.05
JW1864,2976,18.8
JW1864,2976,21.63
JW1864,2976,19.8
JW1864,2976,19.98
JW1864,2976,22.46
JW1864,2976,20.83
JW1864,2976,22.53
JW1864,2976,21.88
JW1864,2976,19.6
JW1864,2976,20.09
JW1864,2976,21.02
JW1864,2976,18.63
JW1864,2976,20.37
JW1864,2976,22.39
JW1864,2976,20.02
JW1864,2976,20.09
JW1864,2976,23.24
JW1864,2976,19.11
JW1864,2976,21.77
JW1864,2976,21.03
JW1864,2976,18.81
JW1864,2976,23.98
JW1864,2976,20.84
JW1864,2976,22.55
JW1864,2976,21.07
JW1864,2976,21.16
JW1864,2976,22.02
JW1864,2976,16.34
JW1864,2976,20.51
JW1864,2976,18.66
JW1864,2976,19.48
JW1864,2976,19.74
JW1864,2976,21.55
JW1864,2976,20.35
JW1864,2976,21.85
JW1864,2976,19.26
JW1864,2976,19.48
JW1864,2976,22.5
JW1864,2976,20.33
JW1864,2976,21.28
JW1864,2976,19.82
JW1864,2976,17.04
JW1864,2976,20.15
JW1864,2976,20.64
JW1864,2976,18.78
JW1864,2976,21.97
JW1864,2976,19.94
JW1864,2976,19.64
JW1864,2976,20.23
JW1864,2976,23.51
JW1864,2976,22.02
JW1864,2976,20.22
JW1864,2976,20.93
JW1864,2976,20.45
JW1864,2976,22.55
JW1864,2976,20.37
JW1864,2976,21.76
JW1864,2976,18.94
JW1864,2976,21.27
JW1864,2976,21.15
JW1864,2976,21.62
JW1864,2976,19.9
JW1864,2976,20.78
JW1864,2976,18.63
JW1864,2976,19.91
JW1864,2976,21.17
JW1864,2976,18.02
JW1864,2976,19.66
JW1864,2976,21
JW1864,2976,20.06
JW1864,2976,19.52
JW1864,2976,20.46
JW1864,2976,20.56
JW1864,2976,20.11
JW1864,2976,21.88
JW1864,2976,20.9
JW1864,2976,22.21
JW1864,2976,18.63
JW1864,2976,18.98
JW1864,2976,18.82
JW1864,2976,19.11
JW1864,2976,20.49
JW1864,2976,18.41
JW1864,2976,20.1
JW1864,2976,20.88
JW1864,2976,20.2
JW1864,2976,19.19
JW1864,2976,19.92
JW1864,2976,19.86
JW1864,2976,21.91
JW1864,2976,20.52
JW1864,2977,20.1
JW1864,2977,21.69
JW1864,2977,17.96
JW1864,2977,21.09
JW1864,2977,21.21
JW1864,2977,19.62
JW1864,2977,22.97
JW1864,2977,21.37
JW1864,2977,21.52
JW1864,2977,18.79
JW1864,2977,20.37
JW1864,2977,20.87
JW1864,2977,20.77
JW1864,2977,21.23
JW1864,2977,18.12
JW1864,2977,20.01
JW1864,2977,20.75
JW1864,2977,20.69
JW1864,2977,21.03
JW1864,2977,20.15
JW1864,2977,22.79
JW1864,2977,18.71
JW1864,2977,20
JW1864,2977,21.1
JW1864,2977,18.45
JW1864,2977,19.73
JW1864,2977,22.24
JW1864,2977,22.54
JW1864,2977,21.5
JW1864,2977,19.93
JW1864,2977,21.28
JW1864,2977,21.1
JW1864,2977,22.58
JW1864,2977,20.53
JW1864,2977,20.83
JW1864,2977,20.57
JW1864,2977,20.05
JW1864,2977,19.4
JW1864,2977,22.6
JW1864,2977,22.11
JW1864,2977,20.31
JW1864,2977,21.82
JW1864,2977,22.37
JW1864,2977,21.86
JW1864,2977,21.27
JW1864,2977,21.71
JW1864,2977,20.24
JW1864,2977,20.55
JW1864,2977,19.57
JW1864,2977,21.51
JW1864,2977,20.03
JW1864,2977,19.3
JW1864,2977,19.89
JW1864,2977,20.24
JW1864,2977,20.27
JW1864,2977,19.88
JW1864,2977,20.78
JW1864,2977,20.01
JW1864,2977,20.39
JW1864,2977,20.26
JW1864,2977,20.35
JW1864,2977,20.76
JW1864,2977,19.63
JW1864,2977,18.3
JW1864,2977,21.1
JW1864,2977,18.82
JW1864,2977,19.57
JW1864,2977,20.43
JW1864,2977,19.22
JW1864,2977,18.05
JW1864,2977,21.92
JW1864,2977,19.65
JW1864,2977,19.38
JW1864,2977,21.27
JW1864,2977,20.48
JW1864,2977,21.69
JW1864,2977,20.57
JW1864,2977,19.97
JW1864,2977,21.76
JW1864,2977,20.07
JW1864,2977,20.56
JW1864,2977,17.53
JW1864,2977,22.37
JW1864,2977,17.79
JW1864,2977,19.53
JW1864,2977,23.18
JW1864,2977,19.31
JW1864,2977,19.51
JW1864,2977,20.77
JW1864,2977,19.19
JW1864,2977,20.57
JW1864,2977,19.71
JW1864,2977,21.6
JW1864,2977,19.47
JW1864,2977,20.58
JW1864,2977,21.28
JW1864,2977,23.75
JW1864,2977,17.26
JW1864,2977,22.13
JW1864,2977,18.67
JW1864,2977,21.41
JW1864,2978,21.7
JW1864,2978,17.27
JW1864,2978,18.95
JW1864,2978,20.56
JW1864,2978,18.32
JW1864,2978,18.91
JW1864,2978,23.36
JW1864,2978,20
JW1864,2978,20.52
JW1864,2978,19.54
JW1864,2978,20.58
JW1864,2978,22.17
JW1864,2978,21.08
JW1864,2978,20.85
JW1864,2978,20.01
JW1864,2978,21.46
JW1864,2978,19.48
JW1864,2978,20.05
JW1864,2978,20.8
JW1864,2978,20.52
JW1864,2978,19.66
JW1864,2978,21
JW1864,2978,21.16
JW1864,2978,19.53
JW1864,2978,21.01
JW1864,2978,18.57
JW1864,2978,22.12
JW1864,2978,20.58
JW1864,2978,19.49
JW1864,2978,21.67
JW1864,2978,20.64
JW1864,2978,20.45
JW1864,2978,19.13
JW1864,2978,21.78
JW1864,2978,17.29
JW1864,2978,18.84
JW1864,2978,17.47
JW1864,2978,19.47
JW1864,2978,20.86
JW1864,2978,21.43
JW1864,2978,19.48
JW1864,2978,20.35
JW1864,2978,19.46
JW1864,2978,20.14
JW1864,2978,19.7
JW1864,2978,22.16
JW1864,2978,19.07
JW1864,2978,20.33
JW1864,2978,20.57
JW1864,2978,20.53
JW1864,2978,23.42
JW1864,2978,18.05
JW1864,2978,18.21
JW1864,2978,20.81
JW1864,2978,20.05
JW2298,2979,20.62
JW2298,2979,22.65
JW2298,2979,25.44
JW2298,2979,22.82
JW2298,2979,21.71
JW2298,2979,21.08
JW2298,2979,23.78
JW2298,2979,23.25
JW2298,2979,19.71
JW2298,2979,22.3
JW2298,2979,21.46
JW2298,2979,20.24
JW2298,2979,22.94
JW2298,2979,23.64
JW2298,2979,22.17
JW2298,2979,22.12
JW2298,2979,20.19
JW2298,2979,21.5
JW2298,2979,21.5
JW2298,2979,21.89
JW2298,2979,21.58
JW2298,2979,22.41
JW2298,2980,21.63
JW2298,2980,21.55
JW2298,2980,19.5
JW2298,2980,17.94
JW2298,2980,19.01
JW2298,2980,21.81
JW2298,2980,20.26
JW2298,2980,20.34
JW2298,2982,23.64
JW2298,2982,22.5
JW2298,2982,22.99
JW2298,2982,20.11
JW2298,2982,23.45
JW2298,2982,20.76
JW2298,2982,22.91
JW2298,2982,23.11
JW2298,2982,20.15
JW2298,2982,19.79
JW2298,2982,22.54
JW2298,2982,19.43
JW2298,2982,20.06
JW2298,2982,20.55
JW2298,2983,21.61
JW2298,2983,24.07
JW2298,2983,19.82
JW2298,2983,22.21
JW2298,2983,23.38
JW2298,2983,25.4
JW2298,2983,22.48
JW2298,2983,21.7
JW2298,2983,21.53
JW2298,2983,23.33
JW2298,2983,21.18
JW2298,2983,19.74
JW2298,2983,17.99
JW2298,2983,20.77
JW2298,2983,20.32
JW2298,2983,22.26
JW2298,2983,19.35
JW2298,2983,20.15
JW2298,2983,21.57
JW2298,2983,21.89
JW2298,2984,23.42
JW2298,2984,21.94
JW2298,2984,20.47
JW2298,2984,22.62
JW2298,2984,21.72
JW2298,2984,22.54
JW2298,2984,19.71
JW2298,2984,24.21
JW2298,2984,21.37
JW2298,2984,22.33
JW2298,2984,21.66
JW2298,2984,20.91
JW2298,2984,20.36
JW2298,2984,20.57
JW2298,2984,21.32
JW2298,2984,20.8
JW2298,2984,20.34
JW2298,2984,20.08
JW2298,2984,20.55
JW2298,2984,20.47
JW2298,2985,22.4
JW2298,2985,20.62
JW2298,2985,19.34
JW2298,2985,21.11
JW2298,2985,20.72
JW2298,2985,20.99
JW2298,2985,20.8
JW2298,2985,19.45
JW2298,2985,21.7
JW2298,2985,21.9
JW2298,2985,24.91
JW2298,2986,19.37
JW2298,2986,23.42
JW2298,2986,20.68
JW2298,2986,21.44
JW2298,2986,22.24
JW2298,2986,22.33
JW2298,2986,21.36
JW2298,2986,19.7
JW2298,2986,22.76
JW2298,2986,21.99
JW2298,2987,23.06
JW2298,2987,21.4
JW2298,2987,20.97
JW2298,2987,22.9
JW2298,2987,23.52
JW2298,2987,20.8
JW2298,2987,21.75
JW2298,2987,14.86
JW2298,2987,19.1
JW2298,2987,19.76
JW2298,2987,20.02
JW2298,2987,20.51
JW2298,2987,21.61
JW2298,2987,22.13
JW2298,2987,19.36
JW2298,2987,21.72
JW2298,2987,19.78
JW2298,2987,20.27
JW2298,2987,22.47
JW2298,2987,19.33
JW2298,2987,21.46
JW2298,2987,20.57
JW2298,2987,22.54
JW2298,2987,20.08
JW2298,2987,21.5
JW2298,2987,23.68
JW2298,2987,21.09
JW2298,2987,20.79
JW2298,2987,21.6
JW2298,2988,22.29
JW2298,2988,20.42
JW2298,2988,22.48
JW2298,2988,22.28
JW2298,2988,23.21
JW2298,2988,21.8
JW2298,2988,21.23
JW2298,2988,20.75
JW2298,2988,22.61
JW2298,2988,20.25
JW2298,2988,21.82
JW2298,2988,20.79
JW2298,2988,23.06
JW2298,2988,19.56
JW2298,2988,23.4
JW2298,2988,21.4
JW2298,2988,23.09
JW2298,2988,25.22
JW2298,2988,21.38
JW2298,2988,22.14
JW2298,2988,21.8
JW2298,2988,19.76
JW2298,2988,20.18
JW2298,2988,19.75
JW2298,2988,18.92
JW2298,2988,21.18
JW2298,2988,21.23
JW2298,2988,19.59
JW2298,2988,23
JW2298,2988,20.22
JW2298,2988,22.27
JW2298,2988,24.14
JW2298,2988,20.5
JW2298,2988,20.84
JW2298,2988,18.37
JW2298,2988,21.89
JW2298,2988,21.04
JW2298,2988,22.41
JW2298,2988,19.12
JW2298,2988,23.88
JW2298,2988,21.5
JW2298,2988,20.26
JW2298,2988,20.16
JW2298,2988,21.74
JW2298,2988,21.96
JW2298,2988,21.19
JW2298,2988,23.54
JW2298,2988,21.32
JW2298,2988,21.98
JW2298,2989,22.89
JW2298,2989,20.81
JW2298,2989,22.64
JW2298,2989,22.2
JW2298,2989,20.61
JW2298,2989,20.56
JW2298,2989,19.65
JW2298,2989,21.88
JW2298,2989,18.98
JW2298,2989,19.75
JW2298,2989,19.53
JW2298,2989,19.19
JW2298,2989,21.75
JW2298,2989,21.18
JW2298,2989,21.11
JW2298,2989,20.66
JW2298,2989,21.5
JW2298,2989,19.91
JW2298,2989,20.87
JW2298,2989,20.79
JW2298,2989,19.45
JW2298,2989,21.41
JW2298,2989,18.39
JW2298,2989,30.33
JW2298,2989,22.3
JW2298,2989,23.12
JW2298,2989,19.3
JW2298,2989,20.92
JW2298,2989,20.39
JW2298,2989,21.4
JW2298,2990,22.53
JW2298,2990,20.46
JW2298,2990,20.11
JW2298,2990,20.45
JW2298,2990,18.92
JW2298,2990,23.25
JW2298,2990,21.04
JW2298,2990,20.17
JW2298,2990,20.51
JW2298,2990,22.25
JW2298,2990,20.98
JW2298,2990,22.6
JW2298,2990,20.77
JW2298,2990,19.03
JW2298,2990,20.99
JW2298,2990,21.11
JW2298,2990,19.83
JW2298,2990,20.43
JW2298,2990,21.46
JW2298,2990,20.64
JW2298,2990,21.53
JW2298,2990,20.78
JW2298,2990,20.71
JW2298,2990,22.92
JW2298,2990,22.24
JW2298,2990,19.98
JW2298,2990,20.55
JW2298,2990,20.02
JW2298,2990,20.14
JW2298,2990,20.45
JW2298,2990,20.21
JW2298,2990,20.42
JW2298,2990,19.49
JW2298,2990,20.59
JW2298,2990,20.81
JW2298,2990,17.97
JW2298,2990,21.36
JW2298,2990,21.17
JW3120,2912,18.9
JW3120,2912,19.2
JW3120,2912,21.86
JW3120,2912,20.81
JW3120,2912,20.64
JW3120,2912,22.28
JW3120,2912,18.8
JW3120,2912,20.39
JW3120,2912,22.48
JW3120,2912,19.22
JW3120,2912,21.82
JW3120,2912,18.97
JW3120,2913,23.08
JW3120,2913,23.39
JW3120,2913,23.37
JW3120,2913,22.37
JW3120,2913,22.23
JW3120,2913,21.82
JW3120,2913,21.29
JW3120,2913,21.79
JW3120,2913,21
JW3120,2913,20.58
JW3120,2913,22.33
JW3120,2913,23.34
JW3120,2913,25.13
JW3120,2913,20.09
JW3120,2913,21
JW3120,2914,19.81
JW3120,2914,20.69
JW3120,2914,23.89
JW3120,2914,21.47
JW3120,2914,22.41
JW3120,2914,19.82
JW3120,2914,24.9
JW3120,2914,21.86
JW3120,2914,22.29
JW3120,2914,22.52
JW3120,2914,23.29
JW3120,2914,19.76
JW3120,2914,21.5
JW3120,2914,20.58
JW3120,2914,20.95
JW3120,2914,21.68
JW3120,2914,20.05
JW3120,2914,23.09
JW3120,2914,20.84
JW3120,2914,23.55
JW3120,2914,22.07
JW3120,2914,22.3
JW3120,2914,21.99
JW3120,2914,25.25
JW3120,2914,22
JW3120,2914,20.66
JW3120,2914,22.58
JW3120,2914,19.07
JW3120,2914,22.06
JW3120,2914,20.94
JW3120,2914,21.14
JW3120,2914,22.58
JW3120,2914,19.92
JW3120,2914,21.86
JW3120,2914,22
JW3120,2914,19.42
JW3120,2914,21.85
JW3120,2914,21.87
JW3120,2915,20.63
JW3120,2915,21.07
JW3120,2915,21.16
JW3120,2915,21.35
JW3120,2915,22.58
JW3120,2915,20.68
JW3120,2915,24.68
JW3120,2915,21.74
JW3120,2915,20.09
JW3120,2915,20.52
JW3120,2915,21.32
JW3120,2915,23.46
JW3120,2915,22.71
JW3120,2915,24.68
JW3120,2915,21
JW3120,2915,20.42
JW3120,2915,19.79
JW3120,2915,19.8
JW3120,2915,21.76
JW3120,2915,22.24
JW3120,2915,19.71
JW3120,2915,22.75
JW3120,2915,21.98
JW3120,2915,20.19
JW3120,2915,21.21
JW3120,2915,22.41
JW3120,2915,21.88
JW3120,2915,23.1
JW3120,2915,20.83
JW3120,2915,23.54
JW3120,2915,24.32
JW3120,2915,22.68
JW3120,2915,22.77
JW3120,2915,20.82
JW3120,2915,21.11
JW3120,2915,20.64
JW3120,2915,20.09
JW3120,2915,22.8
JW3120,2915,20.37
JW3120,2915,21.25
JW3120,2915,22.88
JW3120,2916,18.8
JW3120,2916,22.48
JW3120,2916,21.33
JW3120,2916,21.35
JW3120,2916,21.8
JW3120,2916,20.78
JW3120,2916,19.81
JW3120,2916,23.11
JW3120,2916,22.71
JW3120,2916,26.74
JW3120,2916,21.43
JW3120,2916,21.99
JW3120,2916,23.6
JW3120,2916,26.28
JW3120,2916,22.18
JW3120,2916,20.51
JW3120,2916,21.63
JW3120,2916,20.98
JW3120,2916,20.84
JW3120,2916,24.2
JW3120,2916,21.56
JW3120,2916,21.5
JW3120,2916,21.78
JW3120,2916,22.58
JW3120,2916,21.4
JW3120,2916,21.28
JW3120,2916,20.34
JW3120,2916,21.16
JW3120,2916,20.17
JW3120,2916,22.39
JW3120,2916,23.04
JW3120,2916,22.33
JW3120,2916,23.3
JW3120,2916,22.19
JW3120,2916,21.57
JW3120,2916,20.12
JW3120,2916,22.81
JW3120,2916,20.49
JW3120,2916,21.48
JW3120,2916,22.18
JW3120,2916,21.4
JW3120,2916,23.83
JW3120,2916,23.22
JW3120,2916,22.51
JW3120,2916,19.51
JW3120,2916,21.54
JW3120,2916,24.94
JW3120,2916,19.01
JW3120,2916,19.55
JW3120,2916,22.71
JW3120,2916,21.26
JW3120,2916,22.43
JW3120,2916,20.6
JW3120,2916,22
JW3120,2917,18.66
JW3120,2917,21.75
JW3120,2917,21.17
JW3120,2917,23.35
JW3120,2917,22.82
JW3120,2917,22.47
JW3120,2917,22.58
JW3120,2917,24.16
JW3120,2917,20.48
JW3120,2917,20.68
JW3120,2917,24.05
JW3120,2917,22.98
JW3120,2917,21.47
JW3120,2917,22.91
JW3120,2917,21.39
JW3120,2917,22.9
JW3120,2917,20.7
JW3120,2917,22.61
JW3120,2917,21.28
JW3120,2917,19.01
JW3120,2917,22.05
JW3120,2917,22.61
JW3120,2917,19.57
JW3120,2917,19.03
JW3120,2917,20.74
JW3120,2917,21.22
JW3120,2917,21.69
JW3120,2917,19.3
JW3120,2917,19.8
JW3120,2917,20.29
JW3120,2917,23.32
JW3120,2917,20.9
JW3120,2917,19.17
JW3120,2917,21.18
JW3120,2917,20.47
JW3120,2917,21.2
JW3120,2917,21.89
JW3120,2917,21.06
JW3120,2917,17.5
JW3120,2917,21.86
JW3120,2917,20.63
JW3120,2917,18.99
JW3120,2917,20.86
JW3120,2917,22.64
JW3120,2917,19.8
JW3120,2917,21.01
JW3120,2917,19.91
JW3120,2917,23.7
JW3120,2917,22.33
JW3120,2917,21.67
JW3120,2917,21.33
JW3120,2917,19.94
JW3120,2917,19.72
JW3120,2917,20.09
JW3120,2917,23.18
JW3120,2917,23.06
JW3120,2917,20.38
JW3120,2917,21.98
JW3120,2917,20.99
JW3120,2917,21.05
JW3120,2917,22.44
JW3120,2917,20.96
JW3120,2918,19.92
JW3120,2918,21.02
JW3120,2918,25.15
JW3120,2918,19.59
JW3120,2918,22.7
JW3120,2918,20.71
JW3120,2918,21.9
JW3120,2918,20.75
JW3120,2918,21.22
JW3120,2918,24.06
JW3120,2918,20.86
JW3120,2918,22.99
JW3120,2918,22.31
JW3120,2918,20.42
JW3120,2918,21.34
JW3120,2918,21.24
JW3120,2918,20.17
JW3120,2918,21.22
JW3120,2918,21.93
JW3120,2918,22.26
JW3120,2918,19.04
JW3120,2918,19.19
JW3120,2918,20.3
JW3120,2918,23.42
JW3120,2918,22.85
JW3120,2918,22.01
JW3120,2918,19.48
JW3120,2918,24.58
JW3120,2918,21.92
JW3120,2918,19.34
JW3120,2918,22.41
JW3120,2918,21.32
JW3120,2918,20.32
JW3120,2918,23.04
JW3120,2918,20.52
JW3120,2918,21.05
JW3120,2918,21.96
JW3120,2918,21.12
JW3120,2918,21.33
JW3120,2918,20.08
JW3120,2918,20.45
JW3120,2918,20.93
JW3120,2918,18.36
JW3120,2918,22.37
JW3120,2918,18.38
JW3120,2918,20.27
JW3120,2918,23.24
JW3120,2918,21
JW3120,2918,23.04
JW3120,2918,20.95
JW3120,2919,19.76
JW3120,2919,21.46
JW3120,2919,22.64
JW3120,2919,21.28
JW3120,2919,20.14
JW3120,2919,22.98
JW3120,2919,20.93
JW3120,2919,24.54
JW3120,2919,23.28
JW3120,2919,19.64
JW3120,2919,24.6
JW3120,2919,24.53
JW3120,2919,21.04
JW3120,2919,20.64
JW3120,2919,20.73
JW3120,2919,22.66
JW3120,2919,22.87
JW3120,2919,20.77
JW3120,2919,21.19
JW3120,2919,20.5
JW3120,2919,20.75
JW3120,2919,22.27
JW3120,2919,21.35
JW3120,2919,21.15
JW3120,2919,20.38
JW3120,2919,21.49
JW3120,2919,23.56
JW3120,2919,20.27
JW3120,2919,20.85
JW3120,2919,22.11
JW3120,2919,21.12
JW3120,2919,18.99
JW3120,2919,21.23
JW3120,2919,18.47
JW3120,2919,21.61
JW3120,2919,22.04
JW3120,2919,23.43
JW3120,2919,24.19
JW3120,2919,21.11
JW3120,2920,21.52
JW3120,2920,22.88
JW3120,2920,19.94
JW3120,2920,21.77
JW3120,2920,22.24
JW3120,2920,20.91
JW3120,2920,23.87
JW3120,2920,22.42
JW3120,2920,24.83
JW3120,2920,22.17
JW3120,2920,21.67
JW3120,2920,22.8
JW3120,2920,18.97
JW3120,2920,23.99
JW3120,2920,25.79
JW3120,2920,20.22
JW3120,2920,20.81
JW3120,2920,20.85
JW3120,2920,22.77
JW3120,2920,21.45
JW3120,2920,21.94
JW3120,2920,20.97
JW3120,2920,20.15
JW3120,2920,26.16
JW3120,2920,22.8
JW3120,2920,19.7
JW3120,2920,24.66
JW3120,2920,23.2
JW3120,2920,17.62
JW3120,2920,24.16
JW3120,2920,23.27
JW3120,2920,20.58
JW3120,2920,22.58
JW3120,2920,22.77
JW3120,2920,21.9
JW3120,2920,22.97
JW3120,2920,22.29
JW3120,2920,24.69
JW3120,2920,21.88
JW3120,2920,20.87
JW3120,2920,20.14
JW3120,2920,17.69
JW3120,2920,19.78
JW3120,2920,24.15
JW3120,2920,18.2
JW3120,2920,21.63
JW3120,2920,20.92
JW3120,2920,20.67
JW3120,2920,23.58
JW3120,2920,20.52
JW3120,2920,20.29
JW3120,2920,20.98
JW3120,2920,19.27
JW3120,2920,19.67
JW3120,2920,22.12
JW3120,2920,22.5
JW3120,2920,21.78
JW3120,2920,22.48
JW3120,2920,21.73
JW3120,2920,18.91
JW3120,2920,22.41
JW3120,2920,23.65
JW3120,2920,19.94
JW3120,2920,25.19
JW3120,2920,23.53
JW3120,2920,17.96
JW3120,2920,23.34
JW3120,2920,21.97
JW3120,2920,22.45
JW3120,2920,21.95
JW3120,2920,22.97
JW3120,2920,21.76
JW3120,2920,20.67
JW3120,2920,22.17
JW3120,2920,21.55
JW3120,2920,25.01
JW3120,2920,21.45
JW3120,2920,24.22
JW3120,2921,23.56
JW3120,2921,23.75
JW3120,2921,20.54
JW3120,2921,21.19
JW3120,2921,20.41
JW3120,2921,21.56
JW3120,2921,19.21
JW3120,2921,20.97
JW3120,2921,20.51
JW3120,2921,21.92
JW3120,2921,20.97
JW3120,2921,19.23
JW3120,2921,21.5
JW3120,2921,19.75
JW3120,2921,19.98
JW3120,2921,22.11
JW3120,2921,22.29
JW3120,2921,21.2
JW3120,2921,20.73
JW3120,2921,22.02
JW3120,2921,18.51
JW3120,2921,21.49
JW3120,2921,21.93
JW3120,2921,22.89
JW3120,2921,22.17
JW3120,2921,23.14
